	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3
CBSS-243277.1.peg.4359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	6	0	0	0	0	0
CBSS-246196.1.peg.364	23412	15112	15375	14563	22111	23804	0	1058	17045	843	0	0	0	0	0	0	892	908	24502	16973	1029	1055	1199	0	865	0	3420	0	19499	3285
CBSS-251221.1.peg.1863	23640	22537	20266	19839	22063	24841	20209	12399	21037	10758	22216	28357	38845	13682	21536	14898	11288	14893	22436	21177	10517	11708	12110	18472	10657	11973	14946	17372	20054	14891
CBSS-257314.1.peg.488	47177	50411	45505	0	49124	50140	0	0	42307	0	0	0	77063	28668	40414	0	20557	0	47696	45453	0	0	0	0	17121	0	32153	35511	40593	32282
CBSS-257314.1.peg.676	36648	30977	28534	32720	41499	27372	0	0	26050	8914	0	0	0	12987	0	10755	12741	0	38771	28591	6489	0	0	23313	15412	9523	0	0	30544	30373
CBSS-257314.1.peg.752	30620	29643	26490	28286	26428	31274	20694	13667	22955	0	0	1961	39424	15328	1220	16493	0	0	28724	22679	11286	13487	13939	19933	10726	0	15110	0	25886	14507
CBSS-258594.1.peg.3339	2848	3203	7134	2821	6294	3603	0	0	0	0	0	0	4814	0	0	42233	0	0	3642	0	0	0	0	2884	121866	0	2433	2218	2338	2429
CBSS-261594.1.peg.788	0	13837	0	0	12050	13669	0	0	0	0	0	0	0	0	0	0	6164	0	0	0	0	4539	0	0	6591	0	7506	0	0	7579
CBSS-262316.1.peg.2929	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-265072.7.peg.546	0	0	0	0	0	0	0	919	0	0	0	0	0	0	0	909	562	1003	0	0	863	799	1039	0	833	790	0	0	0	0
CBSS-269799.3.peg.2220	828	110	688	120	516	556	3921	140	785	0	3097	4684	5498	159	2678	0	0	889	219	434	0	0	4	1002	0	0	3366	2054	659	3483
CBSS-269801.1.peg.1715	8766	14742	13146	0	20053	14570	0	0	1657	7172	0	0	0	3756	0	0	0	0	15586	0	0	3363	0	5635	5411	0	0	0	6856	0
CBSS-280355.3.peg.2835	46740	48278	42726	41420	41286	47674	0	30238	36053	30330	0	0	0	17817	30444	37757	28539	36466	50361	42422	27999	28859	26763	37673	28601	27768	24868	0	43047	21206
CBSS-281090.3.peg.464	45710	63055	57345	40875	68315	62146	39860	27330	50583	29328	0	0	76198	27446	39641	36442	25145	33391	61192	43907	25874	24716	29129	33568	25942	30552	31197	34899	39478	31342
CBSS-288000.5.peg.1793	24482	23563	22589	0	0	27188	0	13265	0	11125	0	0	0	14989	0	13055	12217	15057	0	0	9163	11326	0	0	9143	10458	18808	19437	0	18503
CBSS-290633.1.peg.1906	26094	24690	22314	23118	21964	26699	24913	11761	24172	10808	24331	34233	42459	15898	21738	12995	11045	14466	25227	24028	9047	10892	10855	18191	8189	10490	16006	18934	22865	15460
CBSS-291331.3.peg.3674	0	479	0	0	316	0	0	0	0	0	0	0	0	343	0	0	0	0	840	0	0	0	0	0	0	0	0	0	0	0
CBSS-292415.3.peg.2341	6683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	3395	0	5435	3382
CBSS-296591.1.peg.2330	0	0	0	0	0	0	0	48721	0	48534	0	0	0	0	0	56457	48741	0	0	0	45362	45944	58911	0	57005	56552	0	0	0	0
CBSS-306254.1.peg.1508	15238	12335	12561	11792	9265	13610	19202	8954	13690	8090	18516	23323	31488	8837	14736	9856	8607	11561	12421	11971	6461	7936	6996	13814	6190	7720	10479	13289	13407	10863
CBSS-312309.3.peg.1965	59559	64240	60154	55387	60336	69131	59759	35658	56199	30601	44865	64292	104307	36970	55345	37526	32596	41344	68885	59329	26409	31878	34193	54231	25755	32889	32219	36736	50924	47306
CBSS-316057.3.peg.1308	849	619	369	0	501	629	0	14945	359	16178	0	0	41	469	12	19851	15529	16756	755	541	15376	16351	17015	0	10742	10344	524	37	702	560
CBSS-316057.3.peg.3521	11910	15694	14218	16892	16444	19473	0	0	15506	0	0	0	0	4613	0	0	0	3863	18487	17125	0	0	0	15989	0	0	2699	0	10743	5170
CBSS-316057.3.peg.563	0	7721	7199	5394	5318	0	0	4437	0	0	0	0	0	0	0	3742	0	4554	5617	0	2261	3294	3356	0	3013	3051	0	0	0	0
CBSS-316057.3.peg.659	12241	13110	10835	11191	11323	13640	0	3224	11493	2695	0	0	25776	6874	11663	4233	3238	0	13166	12475	2888	0	4071	11571	3245	0	0	0	10599	0
CBSS-316273.3.peg.227	17402	11861	11285	13222	13595	12862	0	0	10602	445	9511	10877	11384	9442	3109	0	1263	0	18794	13422	0	4	0	2573	5	0	8173	9178	12746	8209
CBSS-316273.3.peg.922	1446	1929	1782	1600	1477	1842	2594	0	1388	0	3076	3085	5352	1084	2559	0	0	163	1314	1613	0	0	0	3203	44	0	0	1783	1373	0
CBSS-316279.3.peg.746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1916	0	0	0	1941	0	0	0	0	0
CBSS-316407.3.peg.1371	8250	21839	0	0	30471	23694	0	0	0	0	0	0	0	0	0	0	0	0	5858	0	0	0	0	0	0	0	0	0	6715	0
CBSS-320372.3.peg.6046	28483	32858	33129	27769	33185	30726	31389	0	30969	0	29397	44538	47972	17240	25528	0	12645	0	29916	31096	0	10639	0	23006	5805	0	19926	23555	24612	19878
CBSS-320388.3.peg.3759	11207	9286	8935	0	9291	10853	0	0	8904	2608	0	0	0	1699	0	3800	3167	0	7323	1839	2621	3396	3503	3284	2501	3416	0	0	9792	0
CBSS-323097.3.peg.2594	20058	32103	30121	6387	30919	33459	0	0	560	15204	0	0	0	119	272	0	14704	0	35171	6737	13590	0	15491	5589	13205	15430	248	0	17012	259
CBSS-323850.3.peg.3269	28993	31417	32182	27360	27661	31747	18683	11759	20542	10090	0	0	37320	14659	21261	12254	10985	13530	27430	30742	8894	10989	11756	20933	13935	10147	15129	16450	24595	15256
CBSS-323850.3.peg.3284	0	349	0	0	0	0	1079	4375	0	3957	0	0	0	0	0	5417	3888	5156	0	0	4172	4549	4291	0	4303	4036	173	1281	0	177
CBSS-326442.4.peg.1852	58524	67865	59825	55124	65699	66598	33738	27455	49632	24553	35907	57477	89189	35907	42810	30200	27733	33925	67218	56176	21080	24803	24588	38366	20331	24350	35182	31302	49172	30853
CBSS-342610.3.peg.1536	9327	8800	3049	3107	7339	9400	0	0	2509	0	0	0	0	1824	0	0	0	0	6996	3184	0	0	0	3305	9482	0	3395	0	7876	3382
CBSS-342610.3.peg.1794	0	33904	30085	0	0	0	19106	14770	21622	0	21429	29989	42104	13293	21882	20336	13821	0	0	22000	13980	13688	12396	20300	13387	15166	14250	15517	0	13960
CBSS-342610.3.peg.283	0	0	0	0	0	0	0	9267	0	0	0	0	0	0	0	12485	0	6818	0	0	8578	9178	10141	0	9839	0	0	0	0	0
CBSS-344610.3.peg.2335	14238	15875	15178	13911	14138	0	0	9884	0	9061	0	0	0	9260	13688	9897	10054	11858	0	15993	7454	9010	9221	0	7559	8695	7823	0	12271	7767
CBSS-350688.3.peg.1509	233189	216350	197768	207356	201868	235203	155895	0	212512	0	167144	251453	317173	0	164361	0	0	0	242237	205573	0	0	0	164119	0	95565	149008	133564	197832	148125
CBSS-354.1.peg.2917	0	35165	33862	0	28993	26417	0	17700	0	12228	0	0	0	0	0	19748	12679	21494	33059	0	17100	16301	16708	0	18144	0	0	0	21539	0
CBSS-370552.3.peg.1240	8303	5346	3960	0	6304	6037	0	0	3694	0	0	5835	6612	0	0	0	0	0	8225	5579	0	0	0	2447	0	0	3216	3777	6322	3166
CBSS-376686.6.peg.291	7945	9128	13897	6944	7560	9228	0	28092	11362	27010	0	0	0	4476	0	24751	18885	31118	6555	7263	34096	32149	39839	825	50050	22469	0	0	7102	0
CBSS-393121.3.peg.1913	79493	72043	66661	70020	67465	80054	0	33259	69124	31504	0	0	66674	45789	36313	38141	32517	40833	81914	74148	24125	14244	30734	52974	23628	31619	0	0	66833	0
CBSS-393121.3.peg.2760	101220	103895	98273	85352	100094	108251	77207	53199	84294	54101	77455	115094	137450	47526	69713	68968	59188	69362	113487	89386	47699	57470	51773	71644	50723	57728	57920	62268	85026	54468
CBSS-393130.3.peg.794	57042	53176	50475	21424	55899	59846	16910	5259	46774	4654	18901	25135	33357	16252	17680	20161	4523	5988	60106	20856	14366	5391	5690	39877	13003	4971	15260	15708	46572	14799
CBSS-393131.3.peg.612	33304	33416	30860	29696	31787	35928	22447	11753	30471	9843	25433	34502	45290	20731	27054	11560	11270	13687	36209	31043	7183	8929	9090	22951	9027	10999	16535	19289	28657	16146
CBSS-393133.3.peg.2787	8450	8399	0	0	7561	8365	0	0	7424	0	0	0	0	0	0	0	0	0	8735	0	0	0	0	0	0	0	0	0	7126	0
CBSS-49338.1.peg.459	3182	2099	1426	1790	5782	5761	241	0	1728	0	1343	1834	1255	0	367	0	0	0	7483	2516	0	0	0	291	0	0	838	886	2441	823
CBSS-562.2.peg.5158_SK3_including	5493	5901	6064	5015	6140	7193	3994	0	5021	0	4070	5440	10318	3521	5023	0	670	0	4903	4408	0	2	0	5699	6	0	1636	2778	4949	1844
CBSS-56780.10.peg.1536	30737	30083	26729	27128	27439	28220	9431	16869	24070	14602	9835	13672	16098	14707	16882	19955	15498	19710	30842	28857	14371	16255	17664	23215	17411	17231	15011	6548	26479	14725
CBSS-630.2.peg.3360	6132	7391	7488	0	15639	7475	0	0	5774	0	0	0	0	3640	0	0	4453	0	0	0	0	0	0	5885	0	0	0	0	5218	0
CBSS-83331.1.peg.3039	72724	82597	76627	67897	74464	74638	22469	54972	55297	49496	13316	17726	46511	25612	25303	62387	52596	74721	93909	70779	48788	50866	56342	34319	52090	50301	40862	20121	61511	40083
CBSS-83332.1.peg.3803	0	2978	0	0	0	0	8210	0	0	0	0	11089	0	0	5666	0	0	0	0	0	0	0	0	4687	0	0	2819	5140	0	2787
CBSS-83333.1.peg.946	12578	11622	10498	9969	10694	11520	1046	14186	8790	13651	3872	5901	13269	5922	4210	18913	16364	15942	12950	9534	16832	14490	11499	8647	12255	15557	5380	6000	10242	5363
CBSS-84588.1.peg.1247	44035	65318	62750	10333	65180	71976	0	0	32886	0	0	3647	5899	1955	3955	14619	0	0	71435	11397	17463	0	0	25515	23809	0	10252	0	36566	10361
CBSS-87626.3.peg.3639	34479	24842	20813	20965	23524	34363	4351	30093	12301	28947	788	1352	2049	3098	1727	37512	29686	34598	26087	21133	29633	29218	31458	18775	28623	28869	725	747	30253	681
CBSS-89187.3.peg.2957	15045	24871	22708	13497	22931	26737	0	7039	13468	11047	0	0	0	0	0	12597	11674	8536	14387	14043	8840	5861	6351	10098	8940	6293	0	0	21997	0
Cell_Division_Cluster	104032	104947	96363	92563	108130	114024	52483	0	70998	57799	52593	85915	96104	31279	50327	0	0	0	113695	70702	48445	0	0	80734	0	0	58635	46169	90611	57102
Cell_division-ribosomal_stress_proteins_cluster	170926	160593	149257	150905	155580	177153	126793	79141	149545	78737	139569	191339	238462	97101	128486	87573	82242	95159	176752	156311	66864	71775	77640	125638	69517	74200	95566	109128	144116	94189
Cell_envelope-associated_LytR-CpsA-Psr_transcriptional_attenuators	5302	5044	4472	4044	4918	4835	2176	0	2607	0	3044	3543	4198	3989	2306	0	0	608	6158	4114	0	0	0	6582	0	0	3272	1913	4114	3131
Cellulosome	4968	3651	1337	2346	2479	4206	5245	0	5435	0	0	0	9409	1807	4961	0	63632	0	4330	1941	0	29871	0	1129	95069	0	0	4627	4705	0
Central_meta-cleavage_pathway_of_aromatic_compound_degradation	0	0	0	0	0	0	0	0	0	0	12	0	2622	0	0	0	660	0	0	0	0	0	0	1069	0	0	0	5	0	0
Chitin_and_N-acetylglucosamine_utilization	31809	34421	46455	28389	48724	36370	17250	100009	24611	108046	9305	30729	42425	18082	23756	122798	110863	109623	38578	30664	101253	100771	114098	33105	120234	100026	33739	21329	26099	34101
Chlorobenzoate_degradation	0	0	0	0	0	0	0	3086	0	0	0	0	0	0	0	0	2310	3402	0	0	0	2593	0	0	3944	0	0	0	0	0
Chlorophyll_Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
Choline_and_Betaine_Uptake_and_Betaine_Biosynthesis	17030	16960	19494	10795	19346	17873	475	0	7824	16056	2647	3736	5323	0	3672	0	15330	13559	17018	9516	13877	13016	0	5372	0	0	12510	504	14358	8722
Choline_Transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5358	0	0	0	0	5641	0	0	5211	0	0	0	0	0
Chorismate_Synthesis	0	0	0	0	108457	0	0	36277	0	0	0	0	0	0	0	0	42385	0	0	0	0	34454	0	67906	43112	0	0	0	0	0
Chorismate:_Intermediate_for_synthesis_of_Tryptophan,_PAPA_antibiotics,_PABA,_3-hydroxyanthranilate_and_more.	88539	91698	94895	0	75273	89005	0	40561	88232	56593	0	0	0	42736	40618	51425	56346	56697	84217	0	50559	45311	50779	71847	51101	46843	0	0	76248	0
Cinnamic_Acid_Degradation	0	13815	0	0	0	0	0	6157	0	2972	0	0	0	0	0	0	6545	0	0	0	818	2193	0	0	1281	3258	0	0	15122	0
ClpAS_cluster	15695	13012	12333	11253	10276	13876	15356	16051	15650	15988	14532	18101	25283	9913	12110	17978	15939	18129	13361	11711	19670	15331	17307	12634	11354	14676	9546	10457	14225	9303
ClpS__and_metallo-protease_cluster_in_Cyanos_	888	0	0	0	0	0	0	0	1121	0	0	0	0	500	0	0	553	0	0	0	0	0	0	0	0	0	0	0	939	0
Cluster_co-expressed_with_butyrate_metabolism_cluster	23337	22477	20124	19928	22159	22929	6606	0	7765	0	0	0	11418	5310	9325	0	0	0	23908	19445	0	0	0	15165	0	0	12413	0	19447	11888
Cluster_containing_CofD-like_protein_and_co-occuring_with_DNA_repair	22313	21224	18769	22555	19515	21001	0	0	18865	979	0	0	0	11297	0	0	0	0	22968	22927	0	0	0	17134	0	0	12608	0	17626	12600
Cluster_with_phosphopentomutase_paralog	0	0	0	0	0	0	0	0	0	0	4206	0	4620	0	0	0	814	0	0	0	0	0	0	3095	0	0	0	3569	0	0
Cluster_with_second_YidC_in_Bacilli	2340	2358	2053	1895	2173	2005	1031	0	1083	0	1352	1496	1744	1716	881	0	0	0	2937	1704	0	0	0	3780	0	0	4367	825	1896	4292
Cluster_Ytf_and_putative_sugar_transporter	0	0	0	0	0	0	0	0	0	4643	0	0	0	0	0	6514	6361	0	0	0	0	0	0	0	5871	5127	0	0	0	0
Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4082	0	0	0	0
CMP-N-acetylneuraminate_Biosynthesis	0	0	6956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CO2_uptake,_carboxysome	147	135	9	0	490	0	19	0	489	0	0	277	0	63	55	0	0	0	188	32	0	0	0	38	0	0	295	200	114	278
CoA-disulfide_reductase_(EC_1.8.1.14)_containing_cluster	1986	727	0	0	0	0	233	9390	0	8121	1180	1804	2292	0	718	12488	8876	10874	0	0	8482	8865	11081	327	13276	10988	1456	2266	1577	1414
Cobalamin_synthesis	56465	24107	34470	40730	53976	48898	2860	36617	47420	50090	3081	6559	3562	7437	4917	31998	32714	50396	74967	55458	46335	29675	32953	2225	38874	26614	39443	3673	45497	38846
Cobalt-zinc-cadmium_resistance	12240	9813	7972	9847	11748	11595	4643	57486	8156	67625	5424	9591	8975	8077	0	0	67756	68026	11593	8233	68942	50270	65633	5155	94090	66946	6869	5858	9831	6569
Coenzyme_A_Biosynthesis	32759	39955	37513	31771	44584	42338	17833	35807	32317	41573	17385	32649	48592	16179	23391	43588	38480	44436	39320	34026	37907	35217	41070	30651	38333	37040	18021	25444	33531	18339
Coenzyme_B12_biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57509	0	0	0	0	0	0	0	0	0	0	0	0	0
Coenzyme_F420_hydrogenase	46	37	256	75	11	19	0	0	100	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
Coenzyme_F420_synthesis	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
COG0277	0	11885	12737	0	12665	13911	0	3161	0	0	0	0	0	0	0	4607	2822	0	14874	0	0	3646	10889	0	9817	11420	0	0	1706	0
COG0398	13847	12696	11564	0	12899	13325	8878	0	13470	0	0	14304	14393	0	0	0	0	0	16591	13144	0	0	0	8818	0	0	9293	8437	10875	9073
COG0451	43799	45108	0	0	0	0	6838	54079	0	66183	10127	15117	22274	0	14338	5906	61407	62167	0	0	75501	58368	71123	21616	75075	54470	16460	9907	35940	16014
COG0523	0	0	0	0	0	0	44854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COG1399	182977	194831	174224	161485	185660	212531	82187	71602	177809	68940	47873	93256	153610	79804	64980	80173	69027	89743	203166	144474	65901	66002	70044	107180	65545	66535	66357	54027	172207	64882
COG1565	25337	30783	28532	21310	30954	32320	11080	0	22570	0	8624	12405	24500	15116	0	0	16032	0	32422	22787	14995	0	0	20096	15731	0	9701	7615	22253	14092
COG1836	37541	35569	33203	34249	32889	39901	11673	11762	25035	13716	13316	17726	38192	21906	13229	13591	14382	22562	37893	34416	17122	10658	19635	30171	18354	13197	15817	10198	32707	15353
COG2302	74458	76346	71199	65910	79698	81128	0	31677	39495	40101	0	2663	2690	13794	1679	34372	42704	47034	81123	41136	35830	28743	33340	58701	37030	30800	17124	1865	64070	17095
COG2509	42744	43731	0	40834	43961	43759	31472	0	37690	0	37596	54367	56005	26146	34270	0	0	0	0	44011	0	0	0	0	0	0	29376	29126	34100	29094
COG3146_experimental	0	0	0	0	0	0	11080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10405	0	0	0	0	0	0
COG3380_COG2907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0
COG3533	7369	6776	6322	4071	7548	7471	1995	165246	4493	148263	1971	4215	3813	3691	1816	139593	163940	168263	6046	5939	164630	118841	182124	12396	132224	141854	8480	5906	5744	8273
COG3760	3277	4135	4120	3396	4523	4552	507	0	2929	0	0	1071	0	1868	887	0	0	0	4820	4114	0	0	0	830	0	0	889	659	2559	891
COG4319	0	0	0	0	0	0	0	14443	0	0	0	0	0	0	0	0	15608	0	0	0	0	16228	0	0	16617	0	0	0	0	0
Colanic_acid_biosynthesis	0	0	0	0	0	3095	0	0	0	0	0	0	0	0	0	0	47706	0	4168	0	0	39852	0	0	51117	0	0	0	0	0
Cold_shock,_CspA_family_of_proteins	1766	1923	1958	1110	2086	2057	1937	2	1607	0	2097	1887	4067	1201	2124	30	1781	0	1675	1708	43	46	0	1327	22	0	1301	1656	1551	516
Colonization_factor_antigen_I_fimbriae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
Commensurate_regulon_activation	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	334	0	18	0	0	14	0	0	9	0	0	0	0	0
Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	0	72392	0	0	0	72210	27634	0	0	38640	0	31481	63941	38773	27022	0	33197	0	85511	63910	0	24130	0	0	34158	0	40992	0	59303	40681
Competence_in_Streptococci	9033	7263	7299	4571	8630	8512	5195	0	3677	14	0	8577	9091	4680	2100	0	0	29	6103	4609	2	0	0	8969	0	0	10315	4904	5820	9912
Competence_or_DNA_damage-inducible_protein_CinA_and_related_protein_families	53136	49182	42561	45550	54252	45810	34049	17990	36598	17302	32400	47862	71654	19337	35266	21060	21296	22206	56407	42444	14086	16911	17138	36917	28711	17603	32104	25821	45290	29914
Conjugative_transfer	0	2693	0	4550	1601	1482	0	0	0	2	0	0	0	0	0	0	8313	0	3076	5	0	5	0	0	738	0	0	0	4153	0
Conjugative_transfer_related_cluster	0	0	0	0	0	0	0	15568	0	0	0	0	0	0	0	0	21207	0	0	0	0	0	0	0	13252	0	0	0	0	0
Conjugative_transposon,_Bacteroidales	0	1473	0	0	0	0	0	164969	0	0	0	0	0	0	0	0	177440	0	0	0	0	193313	0	0	157822	0	0	0	0	0
Conserved_cluster_around_acetyltransferase_YpeA_in_Enterobacteria	3028	2874	3260	2891	1995	2907	0	994	4473	1920	0	0	0	1990	0	1328	2037	716	2362	3321	1739	670	1947	0	4044	2192	0	0	2863	0
Conserved_cluster_around_inner_membrane_protein_gene_yghQ,_probably_involved_in_polysaccharide_biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	848	0	0	0	0	0	0	0	52	0	0	0	0	0
Conserved_gene_cluster_associated_with_Met-tRNA_formyltransferase	211094	232183	214244	204661	218525	237282	91041	83632	178683	89318	86888	85999	174071	108695	102624	100347	86933	102382	223101	180227	68710	77799	77259	148931	72503	76291	105638	84013	194816	102956
Conserved_gene_cluster_possibly_involved_in_RNA_metabolism	38654	37277	34438	37255	34231	39636	30665	0	36056	0	32568	48097	57409	24092	32412	0	17352	0	43165	0	0	0	0	26988	15527	0	25483	26877	32819	25388
Control_of_cell_elongation_-_division_cycle_in_Bacilli	25615	24216	21412	21578	24258	24114	0	4681	15046	4234	0	0	0	16833	14314	0	4400	0	28865	16177	3811	4552	0	17954	3624	4003	13276	0	21504	12656
Copper_homeostasis	5905	11516	12653	7407	42310	9287	3983	0	4958	0	5485	8546	12295	3690	9322	0	637	0	8472	6038	0	0	0	7759	13060	0	4642	5464	41808	4612
Copper_homeostasis:_copper_tolerance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5109	0	0	0	0	803	0	0	3490	0	0	0	0	0
Core_Oligosaccharide_Glycosylation_in_Pseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0
Creatine_and_Creatinine_Degradation	0	9387	0	0	0	0	2961	2419	0	3704	0	0	0	0	0	2139	2741	2606	0	0	2793	2089	1938	0	1266	2353	0	0	0	0
CRISPRs	42541	20045	19420	12981	7154	19604	8674	0	19034	3446	2329	11549	28232	705	6407	9744	3270	9	20082	5927	10761	1975	1905	34091	16025	3844	458	5884	44856	443
CTP_synthase_(EC_6.3.4.2)_cluster	33516	35261	35931	30575	29237	36729	24561	0	35760	0	22705	37313	72505	21751	23297	0	25071	0	33097	34639	0	24506	0	33196	0	0	19029	20332	29668	19074
Cyanate_hydrolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8316	0	0	0	0	0	2665	2832	0	0	6659	0
Cyanophycin_Metabolism	0	194	1522	570	0	0	0	10005	0	8851	0	0	0	0	0	9275	10995	12012	0	448	6959	9176	8390	0	9276	8727	0	0	152	0
Cysteine_Biosynthesis	46691	45436	48367	38901	34882	48265	53396	52464	46691	0	22866	53563	94362	29483	40362	0	50741	0	35983	43027	0	45895	50298	50356	43657	0	23974	0	42021	22613
CytR_regulation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	0	2543	0	0	237	0	2674	0	0	0	0	0	1274
D-Alanyl_Lipoteichoic_Acid_Biosynthesis	0	13200	11513	0	0	13374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8759	0	0	0	0	11729	0
D-allose_utilization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	12	0	0	90	0	0	0	0	0
D-galactarate,_D-glucarate_and_D-glycerate_catabolism	0	7321	7360	0	0	6141	0	1109	0	709	0	0	0	0	0	0	2903	939	0	0	461	623	0	4378	0	0	0	0	3864	0
D-galactonate_catabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1556	0	0	0	0	0	0	0	15	0	0	0	0	0
D-Galacturonate_and_D-Glucuronate_Utilization	0	0	0	0	0	0	0	178363	0	160277	0	0	0	0	0	159275	180794	0	0	0	158699	144923	170182	0	116573	138257	0	0	0	0
D-gluconate_and_ketogluconates_metabolism	18997	22663	16208	0	18230	22660	0	18910	0	15455	0	0	0	0	0	20235	18556	0	14208	0	14831	17599	0	0	14692	14030	0	0	17190	6806
D-ribose_utilization	5303	5898	5401	4948	14537	6588	2998	3068	5400	11062	0	4039	7894	3325	4137	0	3568	0	17327	5217	0	0	2770	4710	11176	0	1968	2431	4803	1886
D-Sorbitol(D-Glucitol)_and_L-Sorbose_Utilization	2502	2511	2588	1343	3905	3987	1116	0	395	0	3580	3314	4247	324	1528	0	1639	0	5343	3541	0	27	0	1770	68	0	849	0	1837	946
D-Tagatose_and_Galactitol_Utilization	20165	17379	14636	12770	19134	19945	15753	25618	15266	25152	14037	24523	27545	8009	15507	31074	28049	29335	21186	14143	23752	23892	22336	12832	21181	0	13191	13652	16372	12887
D-tyrosyl-tRNA(Tyr)_deacylase	0	0	0	0	0	0	0	3339	0	3248	0	0	0	0	0	3931	3589	0	0	0	2671	3325	3410	0	3000	3208	0	0	0	0
De_Novo_Purine_Biosynthesis	0	243195	0	0	0	0	0	0	0	102376	182597	0	0	141213	210346	0	0	0	255548	0	89405	0	100656	185674	96024	0	0	0	0	0
De_Novo_Pyrimidine_Synthesis	158872	138599	131559	137046	123053	153352	107143	87617	146789	82289	100725	146118	201469	80959	86476	101554	88245	106219	156346	118780	77125	79245	82548	123453	79398	83003	88267	85967	136147	87983
DedA_family_of_inner_membrane_proteins	4337	4667	4296	0	4125	5123	0	1589	4700	1816	0	0	0	2872	0	1713	2335	2088	0	4048	1979	1331	2283	5291	1529	1421	0	0	4028	0
Dehydrogenase_complexes	90294	99549	90024	74672	89669	103568	114082	8604	78583	11413	50436	133122	198509	53630	95751	13572	12701	8761	91612	75422	15408	6300	12797	97699	20876	11864	60378	69411	79914	59014
Denitrification	37514	33816	36442	26931	31368	41128	43478	0	41401	0	0	0	80028	22341	31295	0	0	0	23397	25044	0	0	0	33847	0	0	16054	28563	37141	15480
Deoxyribose_and_Deoxynucleoside_Catabolism	35687	39297	44774	35523	48595	42799	9430	17595	24786	27479	7265	26793	31543	17752	16623	21298	22195	20281	45255	32429	24208	18092	18350	18461	26861	18827	21268	15939	28588	20960
Dihydroxyacetone_kinases	0	1245	1811	0	1603	1467	0	0	1444	566	0	0	0	0	1386	611	632	0	2206	0	808	0	689	0	3358	0	2130	0	1366	1996
Dimethylarginine_metabolism	0	0	0	0	756	0	0	3926	902	5239	0	0	3425	0	0	2534	4248	4680	0	0	4986	3430	3448	0	1447	1203	2819	1995	0	2744
Dipeptidases_(EC_3.4.13.-)	3803	19206	18060	3273	20790	4405	0	17011	2682	16063	0	0	0	2819	0	21393	17034	18497	25588	17054	14624	16053	16508	9423	15473	15330	0	0	2880	0
Disulphide_related_cluster	1754	730	0	0	0	0	0	7144	0	6227	1032	1593	0	0	648	9485	7009	8083	0	0	6387	6529	8636	282	11084	8764	1287	2005	1407	1241
