	mgm4472160.3::Tongue dorsum	mgm4472167.3::Tongue dorsum	mgm4472253.3::Tongue dorsum	mgm4472255.3::Tongue dorsum	mgm4472304.3::Tongue dorsum	mgm4472305.3::Tongue dorsum	mgm4472312.3::Supragingival plaque	mgm4472337.3::Stool	mgm4472353.3::Tongue dorsum	mgm4472361.3::Stool	mgm4472397.3::Supragingival plaque	mgm4472419.3::Supragingival plaque	mgm4472428.3::Supragingival plaque	mgm4472444.3::Supragingival plaque	mgm4472462.3::Supragingival plaque	mgm4472464.3::Stool	mgm4472467.3::Stool	mgm4472473.3::Stool	mgm4472484.3::Tongue dorsum	mgm4472495.3::Tongue dorsum	mgm4472580.3::Stool	mgm4472586.3::Stool	mgm4472682.3::Stool	mgm4472751.3::Supragingival plaque	mgm4472934.3::Stool	mgm4473326.3::Stool	mgm4473472.3::Supragingival plaque	mgm4473666.3::Supragingival plaque	mgm4478487.3::Tongue dorsum	mgm4478571.3::Supragingival plaque	Stool::group_mean	Supragingival plaque::group_mean	Tongue dorsum::group_mean	Stool::group_sd	Supragingival plaque::group_sd	Tongue dorsum::group_sd	Kruskal-Wallis::stat	Kruskal-Wallis::p	Kruskal-Wallis::fdr
Archease2	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.0728871696593109	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.292067314337193	0.0130672290146859	0.048189931839424	0.259810025640643	0.0687338316242895	0.0756103004048627	0.0539975709327801	0.290131063536594	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.130504259815914	0.0706704068725812	0.0201172366851645	0.105329120468945	0.00954568136694661	0.0154298277668916	19.247507788162	6.61388727412479e-05	0.040543128990385
Arginine_Biosynthesis_extended	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.0728871696593109	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.70280458761111	0.0130672290146859	0.048189931839424	0.641047600327425	0.0687338316242895	0.0756103004048627	0.0539975709327801	0.611598519311454	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.24184849018947	0.0706704068725812	0.0201172366851645	0.284254028080697	0.00954568136694661	0.0154298277668916	19.247507788162	6.61388727412479e-05	0.040543128990385
Glycolate,_glyoxylate_interconversions	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.348757050366689	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.341515848932835	0.0130672290146859	0.048189931839424	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.0539975709327801	0.403768810587836	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.155709161165844	0.0706704068725812	0.0201172366851645	0.146068363067405	0.00954568136694661	0.0154298277668916	19.247507788162	6.61388727412479e-05	0.040543128990385
Phage_regulation_of_gene_expression	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.0728871696593109	0.0344747114241687	0.345561899190616	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.0130672290146859	0.048189931839424	0.33704297482783	0.0687338316242895	0.0756103004048627	0.0539975709327801	0.317671518527604	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.146348066229616	0.0706704068725812	0.0201172366851645	0.130364092198373	0.00954568136694661	0.0154298277668916	19.247507788162	6.61388727412479e-05	0.040543128990385
r1t-like_streptococcal_phages	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.124003588271147	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.0130672290146859	0.048189931839424	0.350363069772799	0.0687338316242895	0.0756103004048627	0.0539975709327801	0.346598844673941	0.366034196713739	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.156509341546725	0.0706704068725812	0.0201172366851645	0.138782730365348	0.00954568136694661	0.0154298277668916	19.247507788162	6.61388727412479e-05	0.040543128990385
Transport_of_Iron	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.571502374382581	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.0130672290146859	0.048189931839424	0.0729028767856784	0.538476316575814	0.0756103004048627	0.0539975709327801	0.533890566140422	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.210740350948464	0.0706704068725812	0.0201172366851645	0.233510891316718	0.00954568136694661	0.0154298277668916	19.247507788162	6.61388727412479e-05	0.040543128990385
Ethanolamine_utilization	0.574832652136132	0.524176305002077	0.527896460335392	0.585916923388569	0.533998460357415	0.552369908408821	0.581472562485489	0.0728871696593109	0.561664612883101	0.0690481071336274	0.53455624411429	0.576307867355124	0.725935208898843	0.587304472332728	0.446547677573007	0.0750913138557743	0.439188095436947	0.0692181822390275	0.566870176960385	0.612711585123417	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.566534841559965	0.460708550658098	0.0812714911888086	0.590632095793122	0.544131173486954	0.546592289267715	0.550852950214047	0.148465991898642	0.570427509381357	0.558702937386302	0.159020693603776	0.06892431236854	0.0277516600057633	19.2025806451613	6.76414009304408e-05	0.0410583303647776
Sporulation_gene_orphans	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.0728871696593109	0.0344747114241687	0.205445607686803	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.224780730852279	0.0130672290146859	0.048189931839424	0.0729028767856784	0.283411410728832	0.213896115754175	0.0539975709327801	0.0599374710187843	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.131001616830848	0.0706704068725812	0.0201172366851645	0.090721232095752	0.00954568136694661	0.0154298277668916	19.0941935483871	7.14082767696481e-05	0.0432734157224068
Leucine_Degradation_and_HMG-CoA_Metabolism	0.526358598211625	0.493584888750642	0.508756138211025	0.541821903872703	0.503854221137842	0.519120657246902	0.654398728113246	0.534209851776835	0.537550611462446	0.512924227867191	0.624856559430492	0.687494299954834	0.703318604180572	0.551067126702659	0.628774493228839	0.441392587124268	0.445895019209363	0.547613727772855	0.524232435686189	0.56667686436668	0.514684163525827	0.417635812549922	0.53277556400773	0.576477405729124	0.509165513763188	0.547319021099164	0.585775466466883	0.607977608226293	0.502440763426774	0.582563487066777	0.500361548869634	0.620270377909972	0.522439708237283	0.0475652830219104	0.0496027508385906	0.0219993469011337	19.0787096774194	7.19632605938641e-05	0.0435377726592878
Bacterial_Chemotaxis	0.454337652491057	0.419863867150949	0.418657913191135	0.439108104281978	0.437925722261399	0.441518256057537	0.348763353091375	0.304235725291087	0.435997756800601	0.324189717598458	0.411398481762971	0.396350945958131	0.433099532080455	0.45916105172033	0.40975047260739	0.297257290074767	0.302151531643095	0.350725614436816	0.455761001241035	0.451951541056977	0.314463345718013	0.330326659272942	0.30527481963058	0.447054684576975	0.0599374710187843	0.0812714911888086	0.452075234417294	0.458395722779226	0.429304129975304	0.450347134301031	0.266983366587335	0.426639661329518	0.438442594450797	0.104836507230748	0.0353290373850422	0.0132133474668314	19.0477419354839	7.30862017378434e-05	0.0441440658496574
Glyoxylate_bypass	0.450942305958498	0.411824445449549	0.438692046527766	0.45018547264782	0.400175275616456	0.431507743102535	0.639067449788652	0.599318304088109	0.475581786788667	0.568727447518639	0.666201370048526	0.638128484808113	0.71503753011263	0.471701827789371	0.644954294570574	0.621372711369212	0.501328947512752	0.61321459547146	0.411424964933451	0.441397161568465	0.574794363962004	0.576474233773632	0.599935452212902	0.553766826512209	0.553583666369133	0.608075525974776	0.51997317120963	0.549169600662892	0.44109606038438	0.516138858536345	0.581682524825262	0.591413941403894	0.435282726297759	0.0355887205640389	0.0792314664550703	0.0224608313535223	19.021935483871	7.4035359934473e-05	0.0446433220404872
Alginate_metabolism	0.39142559639542	0.371546639410241	0.383748054905617	0.395460189238227	0.374179362567756	0.381248773814439	0.0756103004048627	0.592902557853066	0.394741216555352	0.598861858998374	0.0909861164182359	0.073911780207256	0.540219158598984	0.398800319207547	0.0717610268386802	0.655124535625198	0.523529450412827	0.639209786714368	0.389056721680469	0.409693156860692	0.601966388092996	0.611487025225567	0.628885718789473	0.420411123865397	0.57137381676604	0.628500274417536	0.491943430101323	0.0746658623606662	0.377239891277125	0.437910334191791	0.605184141289544	0.267621945219474	0.386833960270534	0.0377251902081679	0.204223643398077	0.0116051113696546	18.9703225806452	7.59708160837378e-05	0.0457344312824101
(GlcNAc)2_Catabolic_Operon	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.0728871696593109	0.0344747114241687	0.299826291298728	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.0130672290146859	0.048189931839424	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.0539975709327801	0.243399551627599	0.302052089001209	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.130011358727452	0.0706704068725812	0.0201172366851645	0.107113334736642	0.00954568136694661	0.0154298277668916	18.9609924343569	7.63260534575045e-05	0.0458719581279602
Anaerobic_benzoate_metabolism	0.42124325789139	0.331157309447151	0.324425716803362	0.363813305323367	0.406712153909126	0.373477460461123	0.319446748066066	0.0728871696593109	0.377979661288966	0.0690481071336274	0.406990874225792	0.404959802805579	0.407488083457884	0.362177409200938	0.369803583936907	0.0750913138557743	0.0203919807780393	0.323642663206304	0.422016646531783	0.409437489181584	0.284987551570542	0.0687338316242895	0.0756103004048627	0.287405986538261	0.0599374710187843	0.0812714911888086	0.408832469465365	0.388057831277437	0.4008226626493	0.345539144000025	0.113160188044034	0.370070193297425	0.383108566348715	0.102569070582489	0.0419878725836615	0.0352234218537351	18.96	7.63639371548872e-05	0.0458719581279602
Bile_hydrolysis	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.0728871696593109	0.0344747114241687	0.383356638734045	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.380813285719726	0.0130672290146859	0.048189931839424	0.0729028767856784	0.363425622989587	0.0756103004048627	0.0539975709327801	0.0599374710187843	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.158568815113462	0.0706704068725812	0.0201172366851645	0.151002186777146	0.00954568136694661	0.0154298277668916	18.9609924343569	7.63260534575045e-05	0.0458719581279602
Phage_integration_and_excision	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.179427736696518	0.0728871696593109	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.452994729539971	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.0130672290146859	0.048189931839424	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.3777807274239	0.0599374710187843	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.0665092724688203	0.152268154476346	0.0201172366851645	0.0171421660058712	0.143842479485702	0.0154298277668916	18.9135483870968	7.81583083765216e-05	0.0467386684091599
Phenol_hydroxylase	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.198772061493845	0.0728871696593109	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.306273506120088	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.0130672290146859	0.048189931839424	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.273180448986546	0.0599374710187843	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.0665092724688203	0.129070436770355	0.0201172366851645	0.0171421660058712	0.0938702398271794	0.0154298277668916	18.9135483870968	7.81583083765216e-05	0.0467386684091599
Resistance_to_Vancomycin	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.275342387395306	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.221975145214346	0.0130672290146859	0.048189931839424	0.24919146853632	0.0687338316242895	0.0756103004048627	0.0539975709327801	0.0599374710187843	0.177369243212579	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.129269124917393	0.0706704068725812	0.0201172366851645	0.0921312482965078	0.00954568136694661	0.0154298277668916	18.8758121940365	7.96470071748201e-05	0.0474696162761928
Type_I_protein_secretion_systems	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.0728871696593109	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.0130672290146859	0.048189931839424	0.0729028767856784	0.139511572781118	0.0756103004048627	0.0539975709327801	0.165970151483028	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.0841903146309275	0.0706704068725812	0.0201172366851645	0.0404037364146826	0.00954568136694661	0.0154298277668916	18.8758121940365	7.96470071748201e-05	0.0474696162761928
CBSS-49338.1.peg.459	0.314482187691976	0.286741340315897	0.279796413696302	0.301308368539153	0.339946491866527	0.340877361719001	0.247959841051776	0.0728871696593109	0.296723119937449	0.0690481071336274	0.328149777256199	0.327787370027421	0.301914196298968	0.0680013529421372	0.25924616017496	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.359066602546907	0.323144207039346	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.243030427833484	0.0599374710187843	0.0812714911888086	0.286257051522565	0.294135230943913	0.301403233861745	0.285394447312835	0.0665092724688203	0.264187585536426	0.31434893272143	0.0171421660058712	0.0749944190920346	0.0259066907273143	18.861935483871	8.02015479676758e-05	0.0476397194927994
CBSS-176279.3.peg.868	0.464276304409558	0.435540038922548	0.444797702795077	0.487989968982589	0.455772901237194	0.455935849366474	0.542204521612763	0.453763645770291	0.475762658580875	0.440594658836894	0.590124618737254	0.59957929973616	0.599045218019675	0.488046834841559	0.528371059690326	0.468552298550734	0.385516014534592	0.469872567430509	0.461050586708161	0.503973461915396	0.453178673281358	0.440376242837024	0.44658416484781	0.475427802344489	0.425049095674217	0.453511138559446	0.497710217051276	0.522706735659049	0.447393756625275	0.496915088371528	0.443699850032288	0.534013139606408	0.463249322954315	0.0243863850704243	0.0473082888551641	0.0208222029728714	18.8464516129032	8.0824872935211e-05	0.0479291496505801
Fermentations:_Mixed_acid	0.708249779205005	0.660832918971844	0.684695796155951	0.7304269753209	0.676483599531053	0.70127824548785	0.757219034717517	0.68636375988303	0.721909956963574	0.662959924407722	0.726986230364271	0.772137486052106	0.845520966918102	0.737474234594518	0.697845547800152	0.0750913138557743	0.577892153689033	0.0692181822390275	0.698152461782444	0.750818541170601	0.0729028767856784	0.64867853726799	0.0756103004048627	0.725321133207514	0.0599374710187843	0.0812714911888086	0.706212337119309	0.705725413039826	0.679731797688297	0.680001049921463	0.300992601074071	0.735444343373478	0.701258007227752	0.296469590739231	0.0475404853187125	0.0274423669201795	18.8464516129032	8.0824872935211e-05	0.0479291496505801
Ribonuclease_H	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.342083643713818	0.0728871696593109	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.32309623054992	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.0130672290146859	0.048189931839424	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.0539975709327801	0.0599374710187843	0.0812714911888086	0.0666825990662136	0.288994420690525	0.0152427253800253	0.320639823827762	0.0665092724688203	0.169301138463375	0.0201172366851645	0.0171421660058712	0.12953536275487	0.0154298277668916	18.8309677419355	8.14530423730231e-05	0.0481387480424567
At5g11840_At5g67370	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.0728871696593109	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.0130672290146859	0.048189931839424	0.329167782063848	0.0687338316242895	0.0756103004048627	0.0539975709327801	0.31893647281298	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.118035663176057	0.0706704068725812	0.0201172366851645	0.109909009180332	0.00954568136694661	0.0154298277668916	18.7957943925234	8.28982010531536e-05	0.0488702163567895
CBSS-316279.3.peg.746	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.0728871696593109	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.0130672290146859	0.048189931839424	0.329167782063848	0.0687338316242895	0.0756103004048627	0.0539975709327801	0.31893647281298	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.118035663176057	0.0706704068725812	0.0201172366851645	0.109909009180332	0.00954568136694661	0.0154298277668916	18.7957943925234	8.28982010531536e-05	0.0488702163567895
CBSS-83333.1.peg.946	0.398348751791412	0.376961479116865	0.384618504802838	0.402934364938613	0.378406924525645	0.385136685643794	0.302071830183722	0.483449230301318	0.38800204105162	0.472370056728409	0.394921083960122	0.402931498403826	0.461920236517675	0.395388378305297	0.37525373795496	0.520805600518938	0.423742080240248	0.489412002414014	0.397217498273085	0.408873293617083	0.502607350844533	0.478135803014433	0.466249467613441	0.40784547414226	0.446738300423814	0.510797297521639	0.386591120369863	0.405309201099323	0.381812282046303	0.386105412149425	0.479430718962079	0.391833797308647	0.390231182580726	0.0293332720656567	0.0392821754690052	0.0109178945893083	18.7974193548387	8.28308751809992e-05	0.0488702163567895
NhaA,_NhaD_and_Sodium-dependent_phosphate_transporters	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.0728871696593109	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.0130672290146859	0.048189931839424	0.451065471430567	0.0687338316242895	0.0756103004048627	0.0539975709327801	0.469176925852679	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.145249477416699	0.0706704068725812	0.0201172366851645	0.166861595487307	0.00954568136694661	0.0154298277668916	18.7957943925234	8.28982010531536e-05	0.0488702163567895
Triacylglycerol_metabolism	0.405790122703502	0.379899128160914	0.36058107891144	0.402231872593147	0.385691178522933	0.396909159572665	0.358360020735648	0.0728871696593109	0.352224866590812	0.0690481071336274	0.0909861164182359	0.073911780207256	0.382585655562109	0.384730477726299	0.368717759286204	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.389931752968573	0.417267610131581	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.323849939873304	0.0599374710187843	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.390993442810432	0.0664696132698825	0.0665092724688203	0.219095982450582	0.3881520212966	0.0171421660058712	0.153403425011376	0.0199166994151349	18.7535483870968	8.46678846956377e-05	0.0496153804316437
At1g14345	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.0728871696593109	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.0130672290146859	0.048189931839424	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.0539975709327801	0.0599374710187843	0.0812714911888086	0.413463198043918	0.0746658623606662	0.0152427253800253	0.412731700128903	0.0665092724688203	0.139974675456254	0.0201172366851645	0.0171421660058712	0.144248451022257	0.0154298277668916	18.7209390298175	8.60596829249979e-05	0.0503449145111238
Fap_amyloid_fiber_secretion_system	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.0728871696593109	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.0130672290146859	0.048189931839424	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.0539975709327801	0.0599374710187843	0.0812714911888086	0.353663543443072	0.0746658623606662	0.0152427253800253	0.353395866486834	0.0665092724688203	0.128061126631962	0.0201172366851645	0.0171421660058712	0.119195630387815	0.0154298277668916	18.7209390298175	8.60596829249979e-05	0.0503449145111238
Polyadenylation_bacterial	0.569465463152957	0.542499954200895	0.555022834348997	0.597102772367649	0.546117588842514	0.569431217720141	0.607968339431634	0.57078884870234	0.588350143134198	0.545205785838278	0.655626519883867	0.686930069588372	0.747121390623492	0.596773415290394	0.664436072437739	0.586216971304715	0.472087124250643	0.587659408143754	0.572821478921499	0.622095890946907	0.528353121054899	0.541569397224124	0.553555181690584	0.605190522723832	0.501353731123604	0.564747412765439	0.611484756331694	0.647546923056042	0.546622639881212	0.60841314383749	0.545153698209838	0.643149115320456	0.570952998351697	0.0367527141191164	0.0476020932213651	0.0255651593274979	18.7148387096774	8.63225794679455e-05	0.0503449145111238
G3E_family_of_P-loop_GTPases_(metallocenter_biosynthesis)	0.498450382607869	0.485299423956611	0.51168131597324	0.523518168883047	0.474474768270294	0.501578907520485	0.544250766267632	0.603243528034477	0.571476154768069	0.602448016872371	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.653636393050735	0.504306908184378	0.621273019852124	0.0130672290146859	0.540377714425166	0.589234612606847	0.597966300749798	0.613651816184518	0.518238387187537	0.563116524278705	0.61127343019006	0.0666825990662136	0.0746658623606662	0.477999332318445	0.0664696132698825	0.596015055000401	0.163958535084334	0.459792339773791	0.039634678757103	0.193817325060904	0.159764510735923	18.6916129032258	8.73308785377325e-05	0.0508265713089603
Denitrification	0.50303690713498	0.468448010548232	0.499421109801968	0.498400987664669	0.471452464128873	0.50345758429044	0.633376606984547	0.0728871696593109	0.541661219219007	0.0690481071336274	0.0909861164182359	0.073911780207256	0.69634439606952	0.526330797151039	0.577860154975275	0.0750913138557743	0.0203919807780393	0.0692181822390275	0.44846086856086	0.50363328049799	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.550768022876049	0.0599374710187843	0.0812714911888086	0.485552145958383	0.572331272031412	0.499940689624081	0.481213277589411	0.0665092724688203	0.468867457026113	0.49379131214711	0.0171421660058712	0.213598277652321	0.0255043023466985	18.6812903225806	8.7782783759829e-05	0.0510017973644606
Housecleaning_nucleoside_triphosphate_pyrophosphatases	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.0728871696593109	0.0344747114241687	0.392201530630328	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.371161381779166	0.0130672290146859	0.048189931839424	0.0729028767856784	0.0687338316242895	0.406590859517186	0.0539975709327801	0.0599374710187843	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.162116990683737	0.0706704068725812	0.0201172366851645	0.158353877570865	0.00954568136694661	0.0154298277668916	18.6812903225806	8.7782783759829e-05	0.0510017973644606
Methylcitrate_cycle	0.422613931952668	0.378029976714988	0.387615555565629	0.398743073396669	0.342620778476762	0.400557193300425	0.527346874538264	0.0728871696593109	0.45754202661482	0.241149152687365	0.504242606860662	0.466040904996611	0.569552388051968	0.43397793659172	0.452963781073784	0.0750913138557743	0.266089341462686	0.243479251080326	0.311762626713992	0.048189931839424	0.20573278029245	0.248711807186105	0.0756103004048627	0.467424614859277	0.183122630086697	0.0812714911888086	0.273863892451146	0.426243074412484	0.422080393385225	0.273186510425035	0.169314523790439	0.439484258426095	0.35697554879606	0.0833701070995363	0.0976328229314303	0.11608687569875	18.6606451612903	8.86936216352602e-05	0.0513536069268157
Proteasome_bacterial	0.603536962619896	0.572046785155047	0.5998234697916	0.633212414796433	0.585025557821036	0.60077518463412	0.700203317895567	0.607251620885343	0.625166205100156	0.573269160382264	0.753285225568738	0.761769738933908	0.775036084485186	0.625422373258696	0.713057927220591	0.612950877723798	0.493718705319149	0.617074530212921	0.606879095802344	0.657028043653246	0.548590929201154	0.574432726176151	0.588055067095089	0.63943743821608	0.522735421382769	0.601227171941353	0.65119476486947	0.688335049240157	0.575966523035354	0.6486872962645	0.573930621031999	0.695642921595289	0.605946024240923	0.0410102392937384	0.0544126223950726	0.0264128259825216	18.6606451612903	8.86936216352602e-05	0.0513536069268157
Dolichol_metabolism	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.0728871696593109	0.0344747114241687	0.31325309868545	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.0750913138557743	0.0203919807780393	0.312645489886603	0.0130672290146859	0.048189931839424	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.0539975709327801	0.0599374710187843	0.336186455497953	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.140763998819675	0.0706704068725812	0.0201172366851645	0.125373517590041	0.00954568136694661	0.0154298277668916	18.651246105919	8.91114207259305e-05	0.0513747050965612
Serine_Biosynthesis	0.0166438125370311	0	0.0164300784959952	0.0396963250138593	0.0079206895613103	0.00950686358514482	0.0756103004048627	0.0728871696593109	0.0344747114241687	0.0690481071336274	0.0909861164182359	0.073911780207256	0.0646178462850978	0.0680013529421372	0.0717610268386802	0.590408252844836	0.0203919807780393	0.0692181822390275	0.0130672290146859	0.048189931839424	0.0729028767856784	0.0687338316242895	0.0756103004048627	0.0539975709327801	0.531007117622804	0.0812714911888086	0.0666825990662136	0.0746658623606662	0.0152427253800253	0.0664696132698825	0.165147931028128	0.0706704068725812	0.0201172366851645	0.209618803455122	0.00954568136694661	0.0154298277668916	18.651246105919	8.91114207259305e-05	0.0513747050965612
