	mgm4472160.3::Tongue dorsum	mgm4472167.3::Tongue dorsum	mgm4472253.3::Tongue dorsum	mgm4472255.3::Tongue dorsum	mgm4472304.3::Tongue dorsum	mgm4472305.3::Tongue dorsum	mgm4472312.3::Supragingival plaque	mgm4472337.3::Stool	mgm4472353.3::Tongue dorsum	mgm4472361.3::Stool	mgm4472397.3::Supragingival plaque	mgm4472419.3::Supragingival plaque	mgm4472428.3::Supragingival plaque	mgm4472444.3::Supragingival plaque	mgm4472462.3::Supragingival plaque	mgm4472464.3::Stool	mgm4472467.3::Stool	mgm4472473.3::Stool	mgm4472484.3::Tongue dorsum	mgm4472495.3::Tongue dorsum	mgm4472580.3::Stool	mgm4472586.3::Stool	mgm4472682.3::Stool	mgm4472751.3::Supragingival plaque	mgm4472934.3::Stool	mgm4473326.3::Stool	mgm4473472.3::Supragingival plaque	mgm4473666.3::Supragingival plaque	mgm4478487.3::Tongue dorsum	mgm4478571.3::Supragingival plaque	Stool::group_mean	Supragingival plaque::group_mean	Tongue dorsum::group_mean	Stool::group_sd	Supragingival plaque::group_sd	Tongue dorsum::group_sd	Kruskal-Wallis::stat	Kruskal-Wallis::p	Kruskal-Wallis::fdr
Phage_nin_genes_-_N-independent_survival	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.306121276104437	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.129461896868848	0.0475053126303122	0.0351501256132365	0.0629297865627678	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Phage_packaging_machinery	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.380884250307619	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.418754134733544	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.168791829827421	0.0475053126303122	0.0351501256132365	0.122480125409261	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Phage_shock_protein_(psp)_operon	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.268404777156786	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.164846715598548	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.132581429835171	0.0475053126303122	0.0351501256132365	0.0513903581402033	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Phosphonate_metabolism	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.458934416589106	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.0681727508208824	0.468593913307802	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.177671243740176	0.0475053126303122	0.0351501256132365	0.151725587793818	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Polyadenylation_specificity_factor	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.0681727508208824	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.195149958603697	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.115588551502096	0.0475053126303122	0.0351501256132365	0.0324129765323179	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Polysaccharide_deacetylases	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.385049174263142	0.104667314382405	0.0359862323971546	0.0453098845977158	0.410671813819631	0.401655572919847	0.128725954950927	0.047350085573984	0.390181567573544	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.227116734220426	0.0475053126303122	0.0351501256132365	0.146487535245391	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Proline_Synthesis	0.508334039907432	0.513450144366075	0.520250886225022	0.502686244504066	0.493159948681125	0.514471840443056	0.451079467448014	0.108304167685077	0.4904933030858	0.102819021517671	0.465051700609627	0.491730495225635	0.505261389604412	0.450076775453392	0.458276370083751	0.114321609561524	0.0681727508208824	0.104667314382405	0.512632136038119	0.521691259128765	0.108735812617283	0.100217779351	0.128725954950927	0.487152373604044	0.0959348869876653	0.12477114553049	0.470629166348104	0.431792754857104	0.455783645762868	0.469814710396006	0.105667044340492	0.468086520363009	0.503295344814233	0.0167574043814897	0.02198546048395	0.0196944697601674	23.28	8.80668029533027e-06	0.00572710244169433
Propionate-CoA_to_Succinate_Module	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.449432069949907	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.143792976253395	0.0475053126303122	0.0351501256132365	0.107888831343439	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Proteasome_archaeal	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.256458665906712	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.18017532690575	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.24999074788582	0.128725954950927	0.047350085573984	0.153524032882258	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.152418963214084	0.0475053126303122	0.0351501256132365	0.0582541466829229	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Protein_degradation	0.483691854754057	0.480357765330677	0.479621324653842	0.464520499850406	0.470425779556222	0.486576932458118	0.444114333224325	0.108304167685077	0.461154833703918	0.102819021517671	0.42012193766734	0.435915192435839	0.478261860266132	0.451458751920437	0.427251016574532	0.114321609561524	0.0681727508208824	0.104667314382405	0.48277821727592	0.452516592780746	0.108735812617283	0.100217779351	0.128725954950927	0.465903729372702	0.0959348869876653	0.12477114553049	0.447081385626962	0.433273372735957	0.439116842101339	0.443733883508871	0.105667044340492	0.44471154633331	0.470076064246524	0.0167574043814897	0.0174639699174869	0.015610615664544	22.8877419354839	1.07149460104313e-05	0.00572710244169433
Proteorhodopsin	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.476609458970789	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.42417145091572	0.483907402974753	0.0359862323971546	0.0453098845977158	0.108735812617283	0.46531345201536	0.128725954950927	0.047350085573984	0.43668103882905	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.286605634788357	0.0475053126303122	0.0351501256132365	0.180931625808755	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Protocatechuate_branch_of_beta-ketoadipate_pathway	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.404074430118654	0.453376972870638	0.0359862323971546	0.0453098845977158	0.108735812617283	0.420492063571546	0.128725954950927	0.047350085573984	0.418236258911467	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.238385743733528	0.0475053126303122	0.0351501256132365	0.160422013508541	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Proton-dependent_Peptide_Transporters	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.428362670398906	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.141686036298295	0.0475053126303122	0.0351501256132365	0.101258888569283	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Putative_sugar_ABC_transporter_(ytf_cluster)	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.404563757615986	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.139306145020003	0.0475053126303122	0.0351501256132365	0.0937756350904402	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Putrescine_utilization_pathways	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.188624748160719	0.32771869262508	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.230327696799644	0.128725954950927	0.047350085573984	0.24036057888157	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.166505513315087	0.0475053126303122	0.0351501256132365	0.0773020849719442	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
pVir_Plasmid_of_Campylobacter	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.480476733062468	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.514744215349324	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.188350086164483	0.0475053126303122	0.0351501256132365	0.163487464496265	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Quinate_degradation	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.364129703337673	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.135262739592172	0.0475053126303122	0.0351501256132365	0.0810797739468828	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Quinone_oxidoreductase_family	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.259573521043946	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.124807121362799	0.0475053126303122	0.0351501256132365	0.0484713563239853	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Quorum_sensing_in_Yersinia	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.237795560236241	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.122629325282028	0.0475053126303122	0.0351501256132365	0.0417695108546432	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
r1t-like_streptococcal_phages	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.0681727508208824	0.104667314382405	0.0359862323971546	0.0453098845977158	0.389961783890944	0.100217779351	0.128725954950927	0.047350085573984	0.387032487573093	0.413428824998137	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.191765169473166	0.0475053126303122	0.0351501256132365	0.142453364769814	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
rRNA_modification_Bacteria	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.633172184963212	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.580575767354367	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.617387592786242	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.261539418301512	0.0475053126303122	0.0351501256132365	0.241227353041546	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Salmonella_invasion_locus	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.266739462046045	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.125523715463009	0.0475053126303122	0.0351501256132365	0.0506874115784871	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Serine_Biosynthesis	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.611838986402012	0.0681727508208824	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.555781598782859	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.201403453204061	0.0475053126303122	0.0351501256132365	0.202626154464816	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Serotype_determining_Capsular_polysaccharide_biosynthesis_in_Staphylococcus	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.0681727508208824	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.432361781981805	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.13603062704358	0.0475053126303122	0.0351501256132365	0.105148340776657	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Siderophore_Enterobactin	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.190247902634204	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.0681727508208824	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.113861417835405	0.0475053126303122	0.0351501256132365	0.0316276689956191	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Sphingolipid_biosynthesis	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.0681727508208824	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.456535017184058	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.141298768123798	0.0475053126303122	0.0351501256132365	0.112006814224836	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Sporulation_Cluster_III_A	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.0681727508208824	0.266557122285094	0.0359862323971546	0.0453098845977158	0.108735812617283	0.298916344024108	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.141725881598072	0.0475053126303122	0.0351501256132365	0.076539832063711	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Staphylococcal_accessory_gene_regulator_system	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.334275734101309	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.360432387878439	0.128725954950927	0.047350085573984	0.354551165560464	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.184160431378559	0.0475053126303122	0.0351501256132365	0.114743949248736	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Streptococcus_agalactiae_virulome	0.456831330089037	0.441449938869533	0.436590510172612	0.426715638477577	0.425226470973989	0.389733451427097	0.358123086076653	0.108304167685077	0.363581467640927	0.102819021517671	0.370162531579304	0.381594481844676	0.380350866101558	0.39364756580474	0.350966980207715	0.114321609561524	0.0681727508208824	0.104667314382405	0.420195661721717	0.440265566484054	0.108735812617283	0.100217779351	0.128725954950927	0.380857219985662	0.0959348869876653	0.12477114553049	0.40983966454747	0.355430639508932	0.408425255449432	0.414026592406297	0.105667044340492	0.379499962806301	0.420901529130598	0.0167574043814897	0.0217493688744926	0.0274873727951171	23.0812903225806	9.72660969042681e-06	0.00572710244169433
Streptococcus_pneumoniae_Vancomycin_Tolerance_Locus	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.313748833419935	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.130224652600398	0.0475053126303122	0.0351501256132365	0.06531015156751	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Streptothricin_resistance	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.302645142816512	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.129114283540055	0.0475053126303122	0.0351501256132365	0.0618457888500112	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Sucrose-specific_PTS	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.469108840102612	0.424541794839159	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.4438921517577	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.211150109037099	0.0475053126303122	0.0351501256132365	0.162589249576859	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Sugar_utilization_in_Thermotogales	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	1	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.915057416310612	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.960441832952296	0.128725954950927	0.047350085573984	0.961522513319062	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.452106262114227	0.0475053126303122	0.0351501256132365	0.437017864661467	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Sulfatases_and_sulfatase_modifying_factor_1	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.577001528060478	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.594056940718914	0.128725954950927	0.047350085573984	0.621504946164305	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.258490844118907	0.0475053126303122	0.0351501256132365	0.234334887048243	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
TCA_Cycle	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.64262750357992	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.163112519616396	0.0475053126303122	0.0351501256132365	0.168802376845358	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Teichoic_and_lipoteichoic_acids_biosynthesis	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.393528117111864	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.138202580969591	0.0475053126303122	0.0351501256132365	0.0903080279116113	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
Terminal_cytochrome_d_ubiquinol_oxidases	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.509954293080857	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.453056602604169	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.495098567168712	0.128725954950927	0.047350085573984	0.483340853291014	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.262549117470505	0.0475053126303122	0.0351501256132365	0.192438262105939	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
The_fimbrial_Sfm_cluster	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.165131100648785	0.30275016154338	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.24999074788582	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.14918303137495	0.0475053126303122	0.0351501256132365	0.0709362206399123	0.00359843024161575	0.0135349413875315	23.2851802403204	8.78389945045143e-06	0.00572710244169433
