	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3
CBSS-216592.1.peg.3534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-222523.1.peg.1311	53101	0	0	55292	0	0	0	0	0	0	0	0	85654	32814	43131	0	0	0	0	58370	0	0	0	48465	0	0	39852	39051	53184	39589
CBSS-224911.1.peg.435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2070	0
CBSS-228410.1.peg.134	9327	8800	3049	3107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6996	3184	0	0	0	3305	0	0	0	0	7876	0
CBSS-235.1.peg.567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-243265.1.peg.198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-243277.1.peg.4359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-246196.1.peg.364	23412	15112	15375	14563	22111	23804	0	0	17045	0	0	0	0	0	0	0	0	0	24502	16973	0	0	0	0	0	0	3420	0	19499	3285
CBSS-251221.1.peg.1863	23640	22537	20266	19839	22063	24841	20209	0	21037	0	22216	28357	38845	13682	21536	0	0	0	22436	21177	0	0	0	18472	0	0	14946	17372	20054	14891
CBSS-257314.1.peg.488	0	50411	0	0	0	0	0	0	0	0	0	0	0	28668	40414	0	0	0	0	45453	0	0	0	0	0	0	0	0	0	0
CBSS-257314.1.peg.676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-257314.1.peg.752	0	29643	26490	28286	26428	31274	20694	0	0	0	0	1961	39424	15328	1220	0	0	0	28724	22679	0	0	0	19933	0	0	15110	0	25886	14507
CBSS-258594.1.peg.3339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2884	0	0	0	0	0	0
CBSS-261594.1.peg.788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4539	0	0	6591	0	0	0	0	0
CBSS-262316.1.peg.2929	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-262719.3.peg.410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-265072.7.peg.546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-269482.1.peg.1294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-269799.3.peg.2220	828	110	688	120	516	556	3921	0	785	0	3097	4684	5498	159	2678	0	0	0	219	434	0	0	0	1002	0	0	3366	2054	659	3483
CBSS-269801.1.peg.1715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-280355.3.peg.2835	0	0	0	0	0	0	0	0	36053	0	0	0	0	17817	30444	0	0	0	0	0	0	0	0	0	0	0	24868	0	0	21206
CBSS-281090.3.peg.464	0	0	0	0	68315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-288000.5.peg.1793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-290633.1.peg.1906	26094	24690	22314	23118	21964	26699	24913	0	24172	0	24331	34233	42459	15898	21738	0	0	0	25227	24028	0	0	0	18191	0	0	16006	18934	22865	15460
CBSS-291331.3.peg.3674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-292415.3.peg.2341	6683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	3395	0	5435	3382
CBSS-296591.1.peg.2330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-306254.1.peg.1508	15238	12335	12561	11792	9265	13610	19202	0	13690	0	18516	23323	31488	8837	14736	0	0	0	12421	11971	0	0	0	13814	0	0	10479	13289	13407	10863
CBSS-312309.3.peg.1965	0	64240	60154	55387	60336	0	59759	0	0	0	0	0	0	0	55345	0	0	0	68885	0	0	0	0	0	0	0	0	36736	50924	0
CBSS-316057.3.peg.1308	0	0	0	0	0	0	0	0	0	0	0	0	41	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-316057.3.peg.3521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3863	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-316057.3.peg.563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-316057.3.peg.659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-316273.3.peg.227	17402	11861	11285	13222	13595	12862	0	0	10602	0	9511	10877	11384	9442	3109	0	0	0	18794	13422	0	0	0	2573	0	0	8173	9178	12746	8209
CBSS-316273.3.peg.922	0	0	0	1600	0	0	2594	0	0	0	3076	3085	5352	1084	2559	0	0	163	0	1613	0	0	0	0	0	0	0	1783	0	0
CBSS-316279.3.peg.746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-316407.3.peg.1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-316407.3.peg.2816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-320372.3.peg.6046	0	0	0	27769	0	0	0	0	0	0	0	0	0	0	0	0	12645	0	0	0	0	10639	0	0	5805	0	0	0	0	0
CBSS-320388.3.peg.3759	11207	9286	8935	0	9291	10853	0	0	8904	0	0	0	0	1699	0	0	0	0	7323	1839	0	0	0	3284	0	0	0	0	9792	0
CBSS-323097.3.peg.2594	20058	32103	30121	0	0	33459	0	0	560	0	0	0	0	0	272	0	0	0	35171	6737	0	0	0	5589	0	0	0	0	17012	0
CBSS-323850.3.peg.3269	0	0	0	0	0	0	18683	0	0	0	0	0	37320	14659	21261	0	0	0	0	0	0	0	0	20933	0	0	0	16450	0	0
CBSS-323850.3.peg.3284	0	349	0	0	0	0	1079	0	0	3957	0	0	0	0	0	5417	3888	5156	0	0	4172	4549	4291	0	4303	4036	173	1281	0	177
CBSS-326442.4.peg.1852	0	0	0	0	65699	66598	33738	0	0	0	0	0	0	0	42810	0	0	0	67218	0	0	0	0	0	0	0	35182	0	49172	0
CBSS-342610.3.peg.1536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-342610.3.peg.1794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14250	0	0	13960
CBSS-342610.3.peg.283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-344610.3.peg.2335	0	0	15178	13911	14138	0	0	0	0	0	0	0	0	0	13688	0	0	0	0	15993	0	0	0	0	7559	0	7823	0	0	7767
CBSS-350688.3.peg.1509	233189	0	197768	207356	0	0	155895	0	0	0	167144	251453	0	0	164361	0	0	0	0	205573	0	0	0	164119	0	95565	0	0	197832	0
CBSS-354.1.peg.2917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-370552.3.peg.1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-376686.6.peg.291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-393121.3.peg.1913	79493	72043	0	70020	67465	0	0	0	0	0	0	0	66674	45789	36313	0	0	0	81914	74148	0	0	0	52974	0	0	0	0	66833	0
CBSS-393121.3.peg.2760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-393130.3.peg.794	57042	0	0	21424	0	0	16910	0	0	0	18901	25135	33357	0	17680	0	0	0	0	0	0	0	0	39877	0	0	15260	15708	46572	0
CBSS-393131.3.peg.612	0	33416	30860	29696	31787	35928	22447	0	0	0	25433	34502	45290	0	27054	0	0	0	36209	31043	0	0	0	22951	0	0	16535	19289	28657	16146
CBSS-393133.3.peg.2787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-49338.1.peg.459	0	0	0	1790	0	0	241	0	0	0	1343	1834	1255	0	367	0	0	0	0	2516	0	0	0	0	0	0	838	886	0	823
CBSS-562.2.peg.5158_SK3_including	0	0	0	5015	6140	7193	3994	0	0	0	0	0	10318	0	0	0	0	0	4903	0	0	0	0	0	0	0	1636	2778	4949	1844
CBSS-56780.10.peg.1536	0	0	0	27128	0	0	9431	0	0	0	9835	13672	16098	14707	16882	0	15498	0	0	28857	0	0	0	23215	0	0	15011	6548	26479	0
CBSS-630.2.peg.3360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4453	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-83331.1.peg.3039	72724	82597	76627	67897	74464	74638	0	0	55297	0	0	0	46511	0	0	0	52596	0	93909	0	0	0	0	34319	0	0	40862	0	61511	40083
CBSS-83332.1.peg.3803	0	0	0	0	0	0	8210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-83333.1.peg.946	0	0	0	9969	0	0	1046	0	8790	0	3872	5901	13269	5922	4210	0	0	0	0	9534	0	0	0	8647	0	0	5380	6000	0	0
CBSS-84588.1.peg.1247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-87626.3.peg.3639	34479	24842	20813	20965	23524	34363	4351	30093	12301	28947	788	1352	2049	3098	1727	37512	29686	34598	26087	21133	29633	0	0	18775	28623	28869	725	747	30253	681
CBSS-89187.3.peg.2957	15045	24871	22708	13497	22931	26737	0	0	13468	0	0	0	0	0	0	0	0	0	14387	14043	0	0	0	10098	0	0	0	0	21997	0
Cell_Division_Cluster	104032	104947	96363	92563	108130	114024	52483	0	70998	57799	52593	85915	96104	31279	50327	0	0	0	113695	70702	48445	0	0	80734	0	0	58635	46169	90611	57102
Cell_division-ribosomal_stress_proteins_cluster	170926	160593	149257	150905	155580	177153	126793	0	149545	0	139569	191339	238462	97101	128486	0	82242	0	176752	156311	0	0	0	125638	0	0	95566	109128	144116	94189
Cell_envelope-associated_LytR-CpsA-Psr_transcriptional_attenuators	0	0	0	0	4918	0	2176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cellulosome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63632	0	0	0	0	29871	0	0	0	0	0	0	0	0
Central_meta-cleavage_pathway_of_aromatic_compound_degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chitin_and_N-acetylglucosamine_utilization	31809	34421	46455	28389	48724	36370	17250	0	24611	0	9305	30729	42425	18082	23756	122798	110863	0	38578	30664	101253	100771	0	33105	120234	0	33739	21329	26099	34101
Chlorobenzoate_degradation	0	0	0	0	0	0	0	3086	0	0	0	0	0	0	0	0	2310	3402	0	0	0	2593	0	0	3944	0	0	0	0	0
Chlorophyll_Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cholera_toxin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Choline_and_Betaine_Uptake_and_Betaine_Biosynthesis	17030	16960	19494	10795	0	17873	475	0	7824	0	2647	3736	5323	0	3672	0	0	0	0	9516	0	0	0	5372	0	0	12510	504	0	8722
Choline_Transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chorismate_Synthesis	0	0	0	0	108457	0	0	36277	0	0	0	0	0	0	0	0	42385	0	0	0	0	34454	0	67906	43112	0	0	0	0	0
Chorismate:_Intermediate_for_synthesis_of_Tryptophan,_PAPA_antibiotics,_PABA,_3-hydroxyanthranilate_and_more.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cinnamic_Acid_Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15122	0
ClpAS_cluster	0	0	0	0	0	0	15356	0	0	0	14532	18101	25283	9913	12110	0	0	0	0	11711	0	0	0	0	0	0	0	10457	14225	0
ClpS__and_metallo-protease_cluster_in_Cyanos_	888	0	0	0	0	0	0	0	1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	939	0
Cluster_co-expressed_with_butyrate_metabolism_cluster	23337	22477	20124	19928	22159	22929	6606	0	7765	0	0	0	11418	5310	9325	0	0	0	23908	19445	0	0	0	0	0	0	12413	0	19447	11888
Cluster_containing_CofD-like_protein_and_co-occuring_with_DNA_repair	22313	21224	18769	22555	19515	21001	0	0	18865	979	0	0	0	11297	0	0	0	0	22968	22927	0	0	0	17134	0	0	12608	0	17626	12600
Cluster_with_phosphopentomutase_paralog	0	0	0	0	0	0	0	0	0	0	4206	0	4620	0	0	0	814	0	0	0	0	0	0	3095	0	0	0	3569	0	0
Cluster_with_second_YidC_in_Bacilli	0	0	0	0	0	0	0	0	0	0	1352	0	0	0	0	0	0	0	2937	0	0	0	0	0	0	0	0	0	0	0
Cluster_Ytf_and_putative_sugar_transporter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4082	0	0	0	0
CMP-N-acetylneuraminate_Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CO2_uptake,_carboxysome	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	278
CoA-disulfide_reductase_(EC_1.8.1.14)_containing_cluster	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2266	0	0
Coagulation_cascade	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cobalamin_synthesis	0	0	0	0	0	0	2860	0	0	0	3081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3673	0	0
Cobalt-zinc-cadmium_resistance	12240	9813	7972	9847	11748	11595	4643	57486	8156	67625	5424	9591	8975	8077	0	0	67756	68026	11593	8233	0	50270	0	5155	94090	0	6869	5858	9831	6569
Coenzyme_A_Biosynthesis	0	39955	0	0	0	0	17833	0	0	0	0	0	48592	0	23391	0	0	0	39320	0	0	0	0	30651	0	0	0	0	0	0
Coenzyme_B12_biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57509	0	0	0	0	0	0	0	0	0	0	0	0	0
Coenzyme_F420_hydrogenase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coenzyme_F420_synthesis	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Coenzyme_F420-H2_dehydrogenase_(methanophenazine)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coenzyme_PQQ_synthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COG0277	0	11885	12737	0	12665	13911	0	3161	0	0	0	0	0	0	0	4607	2822	0	14874	0	0	3646	10889	0	9817	11420	0	0	1706	0
COG0398	0	12696	0	0	12899	13325	0	0	0	0	0	0	0	0	0	0	0	0	16591	0	0	0	0	0	0	0	0	0	10875	0
COG0451	0	0	0	0	0	0	6838	0	0	0	10127	0	22274	0	14338	0	0	0	0	0	0	0	0	0	0	0	16460	9907	0	16014
COG0523	0	0	0	0	0	0	44854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COG1399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COG1565	25337	30783	28532	21310	30954	32320	11080	0	22570	0	0	0	24500	15116	0	0	0	0	32422	22787	0	0	0	0	0	0	0	0	22253	14092
COG1836	37541	35569	33203	34249	32889	39901	11673	0	25035	0	13316	17726	38192	21906	13229	0	0	0	37893	34416	0	0	0	30171	0	0	15817	10198	32707	15353
COG2302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COG2363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COG2509	42744	43731	0	40834	43961	43759	31472	0	37690	0	37596	0	56005	0	34270	0	0	0	0	44011	0	0	0	0	0	0	29376	29126	34100	29094
COG3146_experimental	0	0	0	0	0	0	11080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10405	0	0	0	0	0	0
COG3380_COG2907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0
COG3533	7369	6776	6322	0	7548	7471	1995	0	0	0	1971	4215	3813	3691	0	0	163940	0	0	5939	0	0	0	12396	0	0	0	5906	5744	8273
COG3760	3277	4135	4120	3396	4523	4552	507	0	2929	0	0	1071	0	1868	887	0	0	0	4820	4114	0	0	0	830	0	0	889	659	2559	891
COG4319	0	0	0	0	0	0	0	14443	0	0	0	0	0	0	0	0	15608	0	0	0	0	16228	0	0	16617	0	0	0	0	0
Colanic_acid_biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47706	0	4168	0	0	39852	0	0	51117	0	0	0	0	0
Cold_shock,_CspA_family_of_proteins	0	1923	1958	1110	0	2057	1937	0	0	0	2097	1887	4067	0	2124	0	0	0	0	0	0	0	0	0	0	0	0	1656	1551	0
Colonization_factor_antigen_I_fimbriae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
Commensurate_regulon_activation	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	14	0	0	0	0	0	0	0	0
Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	0	0	0	0	0	0	0	0	0	38640	0	0	0	0	0	0	33197	0	0	0	0	24130	0	0	34158	0	0	0	0	0
Competence_in_Streptococci	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Competence_or_DNA_damage-inducible_protein_CinA_and_related_protein_families	53136	49182	42561	45550	54252	45810	34049	17990	36598	17302	32400	47862	71654	19337	35266	21060	21296	22206	56407	42444	14086	16911	17138	36917	28711	17603	32104	25821	45290	29914
Conjugative_transfer	0	0	0	0	1601	0	0	0	0	2	0	0	0	0	0	0	8313	0	0	0	0	5	0	0	738	0	0	0	4153	0
Conjugative_transfer_related_cluster	0	0	0	0	0	0	0	15568	0	0	0	0	0	0	0	0	21207	0	0	0	0	0	0	0	13252	0	0	0	0	0
Conjugative_transposon,_Bacteroidales	0	1473	0	0	0	0	0	164969	0	0	0	0	0	0	0	0	177440	0	0	0	0	193313	0	0	157822	0	0	0	0	0
Conserved_cluster_around_acetyltransferase_YpeA_in_Enterobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Conserved_cluster_around_inner_membrane_protein_gene_yghQ,_probably_involved_in_polysaccharide_biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0
Conserved_cluster_in_Enterobacteriaceae_downstream_from_YqjA,_a_DedA_family_protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Conserved_gene_cluster_associated_with_Met-tRNA_formyltransferase	211094	232183	214244	204661	218525	237282	91041	0	178683	0	86888	85999	174071	108695	102624	0	0	0	223101	180227	0	0	0	148931	0	0	105638	84013	194816	102956
Conserved_gene_cluster_possibly_involved_in_RNA_metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32412	0	17352	0	0	0	0	0	0	0	0	0	0	0	0	0
Control_of_cell_elongation_-_division_cycle_in_Bacilli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4552	0	0	0	0	0	0	0	0
Control_of_Swarming_in_Vibrio_and_Shewanella_species	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Copper_homeostasis	5905	11516	12653	7407	0	0	3983	0	4958	0	5485	8546	12295	0	0	0	0	0	0	6038	0	0	0	0	0	0	0	5464	41808	0
Copper_homeostasis:_copper_tolerance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5109	0	0	0	0	803	0	0	3490	0	0	0	0	0
Core_Oligosaccharide_Glycosylation_in_Pseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Creatine_and_Creatinine_Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRISPRs	42541	20045	19420	12981	7154	19604	8674	0	19034	0	2329	11549	28232	705	6407	0	0	0	20082	5927	0	0	0	34091	0	0	458	5884	44856	443
CTP_synthase_(EC_6.3.4.2)_cluster	33516	35261	35931	30575	29237	36729	24561	0	35760	0	22705	37313	72505	21751	23297	0	25071	0	33097	34639	0	0	0	33196	0	0	19029	20332	29668	19074
Curli_production	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanate_hydrolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8316	0	0	0	0	0	0	0	0	0	6659	0
Cyanophycin_Metabolism	0	0	1522	570	0	0	0	0	0	0	0	0	0	0	0	0	10995	0	0	448	0	0	0	0	0	0	0	0	0	0
Cysteine_Biosynthesis	46691	45436	48367	38901	34882	48265	53396	52464	46691	0	22866	53563	94362	29483	40362	0	50741	0	35983	43027	0	45895	50298	50356	43657	0	23974	0	42021	22613
Cytochrome_B6-F_complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CytR_regulation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	0	2543	0	0	237	0	2674	0	0	0	0	0	1274
D-Alanyl_Lipoteichoic_Acid_Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8759	0	0	0	0	11729	0
D-allose_utilization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	12	0	0	90	0	0	0	0	0
D-galactarate,_D-glucarate_and_D-glycerate_catabolism	0	7321	7360	0	0	6141	0	0	0	0	0	0	0	0	0	0	2903	0	0	0	0	0	0	4378	0	0	0	0	3864	0
D-galactonate_catabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-Galacturonate_and_D-Glucuronate_Utilization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-gluconate_and_ketogluconates_metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-ribose_utilization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1886
D-Sorbitol(D-Glucitol)_and_L-Sorbose_Utilization	0	0	0	0	0	0	1116	0	0	0	3580	3314	0	0	1528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-Tagatose_and_Galactitol_Utilization	0	0	0	0	0	0	0	0	0	0	14037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D-tyrosyl-tRNA(Tyr)_deacylase	0	0	0	0	0	0	0	3339	0	3248	0	0	0	0	0	3931	3589	0	0	0	2671	3325	0	0	3000	3208	0	0	0	0
De_Novo_Purine_Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210346	0	0	0	0	0	0	0	0	0	96024	0	0	0	0	0
De_Novo_Pyrimidine_Synthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DedA_family_of_inner_membrane_proteins	4337	4667	4296	0	4125	5123	0	1589	4700	0	0	0	0	2872	0	1713	2335	2088	0	4048	1979	1331	0	5291	1529	1421	0	0	4028	0
Dehydrogenase_complexes	90294	99549	90024	74672	0	0	114082	0	0	0	50436	133122	198509	53630	95751	0	0	0	0	75422	0	0	0	0	0	0	0	69411	0	0
Denitrification	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deoxyribose_and_Deoxynucleoside_Catabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dihydroxyacetone_kinases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dimethylarginine_metabolism	0	0	0	0	756	0	0	0	0	0	0	0	3425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dipeptidases_(EC_3.4.13.-)	3803	19206	18060	3273	20790	4405	0	17011	2682	16063	0	0	0	2819	0	21393	17034	18497	25588	17054	14624	16053	16508	9423	15473	15330	0	0	2880	0
Disulphide_related_cluster	0	0	0	0	0	0	0	0	0	0	1032	1593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1287	2005	0	1241
